dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
PRCLRMPIT01,5.0,2878,537,3335663.778682357,1067760.2095000008,37.02985382080078,0.031140562146902084,1.1531304121017456
PRCLRMPIT01,5.0,2649,337,3333096.7912656288,1070698.9665000006,38.77573013305664,0.02955593913793564,1.1460530757904053
PRCLRMPIT01,5.0,2317,523,3335484.0895631863,1074959.5225000007,42.62408447265625,0.02659452334046364,1.133567214012146
PRCLRMPIT01,5.0,94,607,3336562.224278212,1103487.2815,33.333839416503906,0.03382381796836853,1.127477765083313
PRCLRMPIT01,5.0,2872,540,3335702.2834936082,1067837.2075000007,35.41582489013672,0.03182436525821686,1.1270861625671387
PRCLRMPIT01,5.0,2877,543,3335740.788304859,1067773.0425000007,40.3303337097168,0.027498548850417137,1.1090255975723267
PRCLRMPIT01,5.0,2564,973,3341259.811250825,1071789.7715000007,48.31906509399414,0.022945867851376534,1.1087229251861572
PRCLRMPIT01,5.0,121,1086,3342710.1591412765,1103140.7905000001,66.3836669921875,0.016675610095262527,1.1069881916046143
PRCLRMPIT01,5.0,2642,1039,3342106.9170983452,1070788.7975000006,101.2361068725586,0.010729759931564331,1.0862390995025635
PRCLRMPIT01,5.0,4565,229,3331710.618060596,1046110.9385000012,37.54819107055664,0.028729015961289406,1.078722596168518
PRCLRMPIT01,5.0,2472,863,3339847.9681716245,1072970.4075000007,48.66442108154297,0.022142909467220306,1.0775718688964844
PRCLRMPIT01,5.0,1293,675,3337434.9999999,1088100.5145000003,55.51499938964844,0.019407935440540314,1.077431559562683
PRCLRMPIT01,5.0,3163,707,3337845.7179865763,1064102.8045000008,36.50368881225586,0.029441991820931435,1.0747413635253906
PRCLRMPIT01,5.0,1679,405,3333969.5669873166,1083146.9765000003,40.2970085144043,0.026626721024513245,1.0729771852493286
PRCLRMPIT01,5.0,1481,925,3340643.73427081,1085687.9105000005,61.39841079711914,0.017377860844135284,1.066973090171814
PRCLRMPIT01,5.0,2573,974,3341272.6461879085,1071674.2745000008,47.37926483154297,0.02249603345990181,1.0658454895019531
PRCLRMPIT01,5.0,2566,644,3337037.116950307,1071764.1055000008,42.42127990722656,0.02495320700109005,1.058547019958496
PRCLRMPIT01,5.0,284,458,3334649.8186527495,1101049.0115,41.528865814208984,0.025448892265558243,1.0568636655807495
PRCLRMPIT01,5.0,4723,953,3341003.112509152,1044083.3245000013,28.513702392578125,0.036701466888189316,1.046494722366333
PRCLRMPIT01,5.0,2579,1097,3342851.3434491963,1071597.2765000006,37.47639083862305,0.02790585719048977,1.0458108186721802
PRCLRMPIT01,5.0,3976,845,3339616.939304119,1053669.575500001,41.27328109741211,0.02523224428296089,1.0414174795150757
PRCLRMPIT01,5.0,915,612,3336626.39896363,1092951.3885000004,48.18467712402344,0.021608924493193626,1.0412189960479736
PRCLRMPIT01,5.0,2281,1067,3342466.295336687,1075421.5105000006,36.9748420715332,0.02807040885090828,1.0378988981246948
PRCLRMPIT01,5.0,294,1083,3342671.6543300254,1100920.6815000002,42.35538101196289,0.023987844586372375,1.0160143375396729
PRCLRMPIT01,5.0,146,373,3333558.8490006397,1102819.9655,38.65647888183594,0.02618572674691677,1.0122480392456055
PRCLRMPIT01,5.0,385,627,3336818.923019885,1099752.8785,41.86720657348633,0.024129444733262062,1.0102324485778809
PRCLRMPIT01,5.0,4101,377,3333610.1887489744,1052065.450500001,29.702991485595703,0.033994656056165695,1.0097429752349854
PRCLRMPIT01,5.0,108,636,3336934.437453638,1103307.6195,34.615421295166016,0.029160236939787865,1.0093939304351807
PRCLRMPIT01,5.0,2285,1075,3342568.974833356,1075370.1785000006,37.69860076904297,0.026747841387987137,1.0083562135696411
PRCLRMPIT01,5.0,1281,668,3337345.155440314,1088254.5105000003,50.7536735534668,0.01983262598514557,1.0065786838531494
PRCLRMPIT01,5.0,4545,946,3340913.2679495667,1046367.5985000011,35.921302795410156,0.027758222073316574,0.9971114993095398
PRCLRMPIT01,5.0,2665,1054,3342299.4411545997,1070493.6385000006,110.17057037353516,0.008887248113751411,0.9791132211685181
PRCLRMPIT01,5.0,1479,935,3340772.0836416464,1085713.5765000004,60.08632278442383,0.016294825822114944,0.9790961742401123
PRCLRMPIT01,5.0,542,604,3336523.719466961,1097738.0975000001,70.7807846069336,0.01380530372262001,0.9771502017974854
PRCLRMPIT01,5.0,307,554,3335881.972612779,1100753.8525,33.022544860839844,0.029484979808330536,0.9736690521240234
PRCLRMPIT01,5.0,3061,533,3335612.4389340226,1065411.7705000008,35.79694366455078,0.02718256041407585,0.9730525612831116
PRCLRMPIT01,5.0,394,632,3336883.097705303,1099637.3815000001,66.71382141113281,0.014523862861096859,0.968942403793335
PRCLRMPIT01,5.0,1346,400,3333905.3923018984,1087420.3655000003,34.90818786621094,0.027530549094080925,0.9610415697097778
PRCLRMPIT01,5.0,3169,909,3340438.3752774717,1064025.8065000009,35.7696533203125,0.026859788224101067,0.9607653021812439
PRCLRMPIT01,5.0,547,594,3336395.3700961247,1097673.9325,73.73693084716797,0.013027004897594452,0.9605713486671448
PRCLRMPIT01,5.0,3069,532,3335599.603996939,1065309.1065000007,34.518489837646484,0.027819035574793816,0.9602711200714111
PRCLRMPIT01,5.0,43,656,3337191.1361953104,1104141.7645,27.16287612915039,0.03534571826457977,0.9600913524627686
PRCLRMPIT01,5.0,2656,342,3333160.965951047,1070609.1355000008,35.74712371826172,0.02652975171804428,0.9483622908592224
PRCLRMPIT01,5.0,4719,947,3340926.1028866502,1044134.6565000012,35.36482238769531,0.026763521134853363,0.9464871883392334
PRCLRMPIT01,5.0,1471,925,3340643.73427081,1085816.2405000003,50.16700744628906,0.018857501447200775,0.9460244178771973
PRCLRMPIT01,5.0,782,861,3339822.298297457,1094658.1775000002,33.05208206176758,0.028577249497175217,0.9445375800132751
PRCLRMPIT01,5.0,2572,644,3337037.116950307,1071687.1075000006,34.979576110839844,0.026937276124954224,0.9422544836997986
PRCLRMPIT01,5.0,3969,848,3339655.4441153696,1053759.406500001,39.39716339111328,0.023903030902147293,0.9417116045951843
PRCLRMPIT01,5.0,309,561,3335971.817172365,1100728.1865,32.7064323425293,0.0285783838480711,0.9346969723701477
PRCLRMPIT01,5.0,3064,538,3335676.6136194407,1065373.2715000007,34.0661735534668,0.027413630858063698,0.9338775277137756
PRCLRMPIT01,5.0,876,928,3340682.239082061,1093451.8755000003,36.14374542236328,0.02547246776521206,0.9206703901290894
PRCLRMPIT01,5.0,634,790,3338911.0177645185,1096557.4615000002,51.648067474365234,0.017606746405363083,0.9093544483184814
PRCLRMPIT01,5.0,3163,917,3340541.054774141,1064102.8045000008,34.81697463989258,0.025980833917856216,0.9045740365982056
PRCLRMPIT01,5.0,2375,885,3340130.3367874646,1074215.2085000006,28.160207748413086,0.03164835274219513,0.891224205493927
PRCLRMPIT01,5.0,539,386,3333725.703182727,1097776.5965000002,41.87101364135742,0.021147416904568672,0.8854637742042542
PRCLRMPIT01,5.0,138,373,3333558.8490006397,1102922.6295,33.83644485473633,0.025665609166026115,0.8684329986572266
PRCLRMPIT01,5.0,650,551,3335843.467801528,1096352.1335000002,83.127685546875,0.010239627212285995,0.8511965274810791
PRCLRMPIT01,5.0,673,742,3338294.9407845037,1096056.9745000002,32.225852966308594,0.025902574881911278,0.8347325921058655
PRCLRMPIT01,5.0,4014,488,3335034.866765259,1053181.921500001,58.7337646484375,0.014130240306258202,0.8299221992492676
PRCLRMPIT01,5.0,3725,693,3337666.0288674054,1056890.658500001,31.39333724975586,0.026296384632587433,0.8255312442779541
PRCLRMPIT01,5.0,592,720,3338012.5721686636,1097096.4475000002,33.798431396484375,0.024103019386529922,0.8146442174911499
PRCLRMPIT01,5.0,1166,724,3338063.911916998,1089730.3055000002,95.13027954101562,0.008522759191691875,0.8107724785804749
PRCLRMPIT01,5.0,380,641,3336998.612139056,1099817.0435000001,39.57843780517578,0.020459584891796112,0.8097584247589111
PRCLRMPIT01,5.0,2082,761,3338538.8045890927,1077975.2775000005,34.0698356628418,0.023756427690386772,0.8093776106834412
