dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
SWFECUNPIT1,2.0,4163,1015,-4124561.038596337,-219731.0147999264,38.35789489746094,0.0053993710316717625,0.2071085125207901
SWFECUNPIT1,2.0,4462,885,-4125833.5102677247,-222656.66999992542,31.675718307495117,0.006439328193664551,0.20397034287452698
SWFECUNPIT1,2.0,3905,1043,-4124286.9677748075,-217206.53639992725,26.72861671447754,0.0074705807492136955,0.19967828691005707
SWFECUNPIT1,2.0,4711,494,-4129660.713525514,-225093.08519992462,126.34220123291016,0.0014996244572103024,0.18946585059165955
SWFECUNPIT1,2.0,2538,487,-4129729.2312308964,-203830.7147999317,32.590370178222656,0.005634598433971405,0.18363365530967712
SWFECUNPIT1,2.0,1421,355,-4131021.279389536,-192901.09319993536,27.88601303100586,0.006503514014184475,0.18135707080364227
SWFECUNPIT1,2.0,4973,612,-4128505.700777639,-227656.70279992378,4.080498218536377,0.04389440268278122,0.1791110336780548
SWFECUNPIT1,2.0,4729,469,-4129905.4196161656,-225269.21159992454,58.197059631347656,0.0030494569800794125,0.1774694323539734
SWFECUNPIT1,2.0,2534,477,-4129827.113667157,-203791.5755999317,34.67767333984375,0.005095680244266987,0.17670632898807526
SWFECUNPIT1,2.0,4718,475,-4129846.690154409,-225161.57879992458,86.21409606933594,0.002046019770205021,0.1763957440853119
SWFECUNPIT1,2.0,4723,499,-4129611.772307384,-225210.50279992458,129.26512145996094,0.0013568708673119545,0.17539608478546143
SWFECUNPIT1,2.0,1270,522,-4129386.6427039844,-191423.58839993583,41.670894622802734,0.004166986793279648,0.17364206910133362
SWFECUNPIT1,2.0,4705,515,-4129455.1604093667,-225034.37639992463,125.30755615234375,0.0013146919663995504,0.16474083065986633
SWFECUNPIT1,4.0,4084,1233,-4122427.2014858564,-218958.01559992667,79.12857055664062,0.020199457183480263,1.5983542203903198
SWFECUNPIT1,4.0,4094,1233,-4122427.2014858564,-219055.86359992664,73.00090789794922,0.021304581314325333,1.5552537441253662
SWFECUNPIT1,4.0,2479,232,-4132225.2333555417,-203253.4115999319,28.37665367126465,0.03834163025021553,1.0880072116851807
SWFECUNPIT1,4.0,4094,1224,-4122515.295678491,-219055.86359992664,58.37828826904297,0.0186187531799078,1.0869309902191162
SWFECUNPIT1,4.0,3165,944,-4125256.0038937875,-209965.78439992966,64.36795043945312,0.014724450185894966,0.9477826952934265
SWFECUNPIT1,4.0,3176,946,-4125236.4274065355,-210073.41719992962,58.211585998535156,0.016168750822544098,0.9412086009979248
SWFECUNPIT1,4.0,3169,957,-4125128.7567266487,-210004.92359992964,55.184993743896484,0.0161345936357975,0.8903874754905701
SWFECUNPIT1,4.0,3277,934,-4125353.886330048,-211061.6819999293,55.109439849853516,0.014913315884768963,0.8218644857406616
SWFECUNPIT1,4.0,2376,549,-4129122.360126081,-202245.57719993225,70.48568725585938,0.011476391926407814,0.8089213967323303
SWFECUNPIT1,4.0,2387,556,-4129053.842420698,-202353.2099999322,70.76779174804688,0.011266673915088177,0.797317624092102
SWFECUNPIT1,4.0,1563,315,-4131412.809134579,-194290.5347999349,54.84827423095703,0.01336971577256918,0.733305811882019
SWFECUNPIT1,4.0,1560,306,-4131500.903327213,-194261.1803999349,57.673458099365234,0.012256310321390629,0.7068638205528259
SWFECUNPIT1,4.0,3657,1267,-4122094.40120257,-214779.90599992807,15.265349388122559,0.042836371809244156,0.6539121866226196
SWFECUNPIT1,4.0,1725,329,-4131275.7737238137,-195875.67239993435,56.93588638305664,0.011419229209423065,0.6501639485359192
SWFECUNPIT1,4.0,2930,1207,-4122681.695820134,-207666.35639993043,10.09097957611084,0.06426452845335007,0.6484920382499695
SWFECUNPIT1,4.0,1714,333,-4131236.6207493097,-195768.0395999344,60.35993957519531,0.01072664838284254,0.647459864616394
SWFECUNPIT1,4.0,3764,1210,-4122652.331089256,-215826.8795999277,43.602516174316406,0.01365592796355486,0.5954328179359436
SWFECUNPIT1,4.0,1715,323,-4131334.5031855702,-195777.82439993438,55.16655731201172,0.010493612848222256,0.5788965225219727
SWFECUNPIT1,4.0,3753,1206,-4122691.48406376,-215719.24679992773,43.90023422241211,0.012521889060735703,0.5497138500213623
SWFECUNPIT1,4.0,2925,1204,-4122711.060551012,-207617.43239993043,12.438824653625488,0.043769173324108124,0.544437050819397
SWFECUNPIT1,4.0,1553,313,-4131432.385621831,-194192.68679993492,52.45418930053711,0.010040206834673882,0.5266509056091309
SWFECUNPIT1,4.0,4583,1186,-4122887.248936281,-223840.63079992504,43.42926788330078,0.01168520376086235,0.5074798464775085
SWFECUNPIT1,4.0,4917,1050,-4124218.450069425,-227108.75399992394,3.776730537414551,0.12695300579071045,0.4794673025608063
SWFECUNPIT1,4.0,1266,127,-4133252.998936278,-191384.44919993586,12.57312297821045,0.037300724536180496,0.4689866006374359
SWFECUNPIT1,4.0,3192,329,-4131275.7737238137,-210229.97399992956,49.69432067871094,0.009282413870096207,0.46128323674201965
SWFECUNPIT1,4.0,3187,341,-4131158.314800301,-210181.0499999296,48.71235656738281,0.009143277071416378,0.44539058208465576
SWFECUNPIT1,4.0,3144,1226,-4122495.7191912387,-209760.30359992973,6.5685038566589355,0.06603079289197922,0.433723509311676
SWFECUNPIT1,4.0,3759,1199,-4122760.001769142,-215777.95559992772,39.7479362487793,0.010844564996659756,0.43104907870292664
SWFECUNPIT1,4.0,3015,1211,-4122642.5428456296,-208498.06439993015,7.5850114822387695,0.05027654394507408,0.3813481628894806
SWFECUNPIT1,4.0,4155,916,-4125530.074715317,-219652.73639992642,51.27385711669922,0.0071085416711866856,0.3644823431968689
SWFECUNPIT1,4.0,4161,930,-4125393.039304552,-219711.4451999264,45.356815338134766,0.007844079285860062,0.3557824492454529
SWFECUNPIT1,4.0,4146,927,-4125422.4040354304,-219564.67319992644,45.15048599243164,0.007835750468075275,0.35378792881965637
SWFECUNPIT1,4.0,4776,1097,-4123758.4026190005,-225729.0971999244,50.033050537109375,0.006355090532451868,0.3179645538330078
SWFECUNPIT1,4.0,3984,1069,-4124032.4734405302,-217979.53559992698,29.597314834594727,0.010431871749460697,0.30875539779663086
SWFECUNPIT1,4.0,3200,338,-4131187.6795311794,-210308.25239992954,39.429725646972656,0.007780574262142181,0.30678591132164
SWFECUNPIT1,4.0,4370,926,-4125432.1922790566,-221756.46839992574,37.4688720703125,0.007952564395964146,0.2979736328125
SWFECUNPIT1,4.0,4366,930,-4125393.039304552,-221717.32919992573,37.71613311767578,0.007603349629789591,0.28676894307136536
SWFECUNPIT1,4.0,2867,806,-4126606.7815141836,-207049.91399993064,44.253204345703125,0.006166813895106316,0.2729012668132782
SWFECUNPIT1,4.0,3079,1220,-4122554.4486529953,-209124.29159992994,4.977720260620117,0.05209490284323692,0.2593138515949249
SWFECUNPIT1,4.0,4918,651,-4128123.9592762226,-227118.53879992393,63.04660415649414,0.004054115619510412,0.2555982172489166
SWFECUNPIT1,4.0,1343,933,-4125363.674573674,-192137.8787999356,41.509132385253906,0.0060333493165671825,0.2504391074180603
SWFECUNPIT1,4.0,4457,880,-4125882.451485855,-222607.74599992545,34.081329345703125,0.007276364602148533,0.24798817932605743
SWFECUNPIT1,4.0,3332,1241,-4122348.895536848,-211599.84599992912,6.175448417663574,0.038992539048194885,0.24079641699790955
SWFECUNPIT1,4.0,3327,1240,-4122358.683780474,-211550.92199992912,6.535388469696045,0.03594858944416046,0.23493799567222595
SWFECUNPIT1,4.0,3231,1230,-4122456.5662167347,-210611.58119992944,7.215512275695801,0.0316634476184845,0.22846800088882446
SWFECUNPIT1,4.0,4906,644,-4128192.476981605,-227001.12119992397,73.82608032226562,0.003031359752640128,0.2237934023141861
SWFECUNPIT1,4.0,2677,1188,-4122867.672449029,-205190.80199993125,4.873320579528809,0.04585821181535721,0.22348177433013916
SWFECUNPIT1,4.0,4714,507,-4129533.4663583753,-225122.4395999246,137.79425048828125,0.0015564779751002789,0.21447370946407318
SWFECUNPIT1,4.0,2033,520,-4129406.2191912364,-198889.39079993335,49.94292068481445,0.004284683149307966,0.21398958563804626
SWFECUNPIT1,4.0,4688,936,-4125334.309842796,-224868.0347999247,46.986915588378906,0.004489433020353317,0.21094460785388947
SWFECUNPIT1,4.0,4465,878,-4125902.0279731075,-222686.02439992543,31.142169952392578,0.006710221525281668,0.20897085964679718
SWFECUNPIT1,4.0,4719,517,-4129435.5839221147,-225171.3635999246,127.30253601074219,0.001633187523111701,0.20790891349315643
SWFECUNPIT1,4.0,4163,1015,-4124561.038596337,-219731.0147999264,38.35789489746094,0.0053993710316717625,0.2071085125207901
SWFECUNPIT1,4.0,4462,885,-4125833.5102677247,-222656.66999992542,31.675718307495117,0.006439328193664551,0.20397034287452698
SWFECUNPIT1,4.0,3905,1043,-4124286.9677748075,-217206.53639992725,26.72861671447754,0.0074705807492136955,0.19967828691005707
SWFECUNPIT1,4.0,4711,494,-4129660.713525514,-225093.08519992462,126.34220123291016,0.0014996244572103024,0.18946585059165955
