dtm,res_m,row,col,x_m,y_m,depth_m,frangi,score
INGENIIPIT,2.0,2933,921,-341028.20157829067,-1093404.8070003048,21.921043395996094,0.2427031695842743,5.320306777954102
INGENIIPIT,2.0,2349,742,-342038.25466293946,-1090109.8790003038,30.591873168945312,0.17342855036258698,5.305504322052002
INGENIIPIT,2.0,2043,203,-345079.6994262116,-1088383.4270003033,26.84039306640625,0.19690552353858948,5.285021781921387
INGENIIPIT,2.0,4716,775,-341852.0437590657,-1103464.4930003078,26.759490966796875,0.19334033131599426,5.173688888549805
INGENIIPIT,2.0,2626,885,-341231.34074615303,-1091672.7130003043,25.35169792175293,0.1993558704853058,5.054009914398193
INGENIIPIT,2.0,230,1153,-339719.0824965112,-1078154.4810003003,25.303831100463867,0.19856972992420197,5.0245747566223145
INGENIIPIT,2.0,2357,734,-342083.39670024224,-1090155.015000304,27.02961540222168,0.18420185148715973,4.978905200958252
INGENIIPIT,2.0,234,1152,-339724.72525117407,-1078177.0490003002,27.448448181152344,0.1804235279560089,4.952345848083496
INGENIIPIT,2.0,2228,776,-341846.40100440284,-1089427.1970003038,35.2303466796875,0.13931263983249664,4.908032417297363
INGENIIPIT,2.0,2038,223,-344966.84433295473,-1088355.2170003033,27.48724937438965,0.17610439658164978,4.840625286102295
INGENIIPIT,2.0,2042,220,-344983.77259694325,-1088377.7850003033,27.08382797241211,0.17847277224063873,4.833725929260254
INGENIIPIT,2.0,2213,737,-342066.4684362537,-1089342.5670003037,33.820316314697266,0.1421131044626236,4.806310176849365
INGENIIPIT,2.0,2022,223,-344966.84433295473,-1088264.9450003032,27.67790412902832,0.17223013937473297,4.766969203948975
INGENIIPIT,2.0,2021,198,-345107.9131995258,-1088259.3030003032,24.37206268310547,0.1953485906124115,4.761048316955566
INGENIIPIT,2.0,217,1140,-339792.4383071282,-1078081.1350003004,23.9891300201416,0.19170154631137848,4.598753452301025
INGENIIPIT,2.0,1007,1266,-339081.45121961005,-1082538.3150003017,29.03853988647461,0.15788200497627258,4.584662914276123
INGENIIPIT,2.0,2340,732,-342094.6822095679,-1090059.1010003039,24.03112030029297,0.18936708569526672,4.550703048706055
INGENIIPIT,2.0,3348,120,-345548.0480632275,-1095746.2370003057,23.511608123779297,0.19342701137065887,4.5477800369262695
INGENIIPIT,2.0,2222,650,-342557.388091921,-1089393.3450003036,23.672809600830078,0.1896904855966568,4.490506649017334
INGENIIPIT,2.0,248,1140,-339792.4383071282,-1078256.0370003004,24.969078063964844,0.17574849724769592,4.388278007507324
INGENIIPIT,2.0,2356,738,-342060.8256815909,-1090149.373000304,25.214662551879883,0.17356358468532562,4.376347064971924
INGENIIPIT,2.0,2046,218,-344995.05810626893,-1088400.3530003033,24.82185935974121,0.17519186437129974,4.348587989807129
INGENIIPIT,2.0,2348,725,-342134.1814922078,-1090104.2370003038,19.13718605041504,0.22309421002864838,4.269395351409912
INGENIIPIT,2.0,236,1136,-339815.00932577957,-1078188.3330003002,37.3525390625,0.11386077105998993,4.252988815307617
INGENIIPIT,2.0,2246,779,-341829.4727404143,-1089528.7530003036,37.221824645996094,0.11354059725999832,4.2261881828308105
INGENIIPIT,2.0,2264,772,-341868.9720230542,-1089630.3090003037,35.07516860961914,0.11987035721540451,4.20447301864624
INGENIIPIT,2.0,2261,774,-341857.6865137285,-1089613.3830003038,35.72142791748047,0.11754445731639862,4.198855876922607
INGENIIPIT,2.0,2351,724,-342139.82424687064,-1090121.1630003038,17.373659133911133,0.24123995006084442,4.191220760345459
INGENIIPIT,2.0,2241,714,-342196.2517934991,-1089500.5430003037,32.56549835205078,0.12748073041439056,4.151473522186279
INGENIIPIT,2.0,227,1123,-339888.36513639655,-1078137.5550003003,23.639972686767578,0.17556756734848022,4.150412559509277
INGENIIPIT,2.0,3630,887,-341220.05523682735,-1097337.2810003061,26.025915145874023,0.15925735235214233,4.144818305969238
INGENIIPIT,2.0,2249,779,-341829.4727404143,-1089545.6790003036,34.864139556884766,0.11805453896522522,4.115869998931885
INGENIIPIT,2.0,2426,657,-342517.8888092811,-1090544.313000304,28.701419830322266,0.14250147342681885,4.089994430541992
INGENIIPIT,2.0,2255,777,-341840.75824974,-1089579.5310003038,34.659358978271484,0.11639811098575592,4.0342841148376465
INGENIIPIT,2.0,2809,1172,-339611.87015791726,-1092705.1990003046,21.60009765625,0.18642264604568481,4.026747226715088
INGENIIPIT,2.0,2227,765,-341908.47130569414,-1089421.5550003035,48.24164581298828,0.08254197239875793,3.9819605350494385
INGENIIPIT,2.0,2346,743,-342032.6119082766,-1090092.9530003038,18.46669578552246,0.21375438570976257,3.9473371505737305
INGENIIPIT,2.0,4191,1184,-339544.1571019631,-1100502.443000307,21.472915649414062,0.18100398778915405,3.886683464050293
INGENIIPIT,2.0,1002,1281,-338996.8098996674,-1082510.1050003015,30.071163177490234,0.1282702386379242,3.8572351932525635
